year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,6,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",30.0,2.0,1.96,0.0,0.04,0.0,0.0,0.0,0.0,140.0,136.0,0.0,4.0,0.0,0.0
2023,6,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",332.0,47.0,14.99,0.0,13.47,0.82,17.73,1.0,2.0,2023.0,790.0,0.0,427.0,63.0,743.0
2023,6,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",214.0,55.0,14.9,0.0,26.03,1.0,13.07,2.0,2.0,2738.0,757.0,0.0,669.0,17.0,1295.0
2023,6,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",72.0,35.0,5.61,0.0,17.18,0.8,11.41,0.0,0.0,1223.0,334.0,0.0,495.0,20.0,374.0
2023,6,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",60.0,20.0,8.52,0.0,3.32,0.0,8.16,0.0,0.0,873.0,533.0,0.0,99.0,0.0,241.0
2023,6,AS,Alaska Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",22.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,76.0,0.0,48.0,0.0,0.0
2023,6,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",358.0,137.0,14.4,5.59,87.5,0.47,29.03,0.0,1.0,7465.0,744.0,942.0,4352.0,16.0,1411.0
2023,6,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",464.0,75.0,20.48,0.45,21.95,0.0,32.12,1.0,0.0,3046.0,933.0,27.0,566.0,0.0,1520.0
2023,6,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",180.0,23.0,7.81,0.29,10.55,0.0,4.35,0.0,0.0,1179.0,421.0,8.0,519.0,0.0,231.0
2023,6,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",226.0,40.0,15.8,0.0,8.19,0.0,16.0,0.0,0.0,1869.0,897.0,0.0,238.0,0.0,734.0
2023,6,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",384.0,90.0,30.86,0.0,36.17,0.0,22.97,0.0,1.0,3959.0,1820.0,0.0,1160.0,0.0,979.0
2023,6,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",802.0,156.0,54.02,2.72,46.01,0.35,52.9,3.0,0.0,9163.0,3391.0,590.0,1518.0,8.0,3656.0
2023,6,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",82.0,13.0,2.04,0.0,7.96,1.0,2.0,0.0,0.0,560.0,129.0,0.0,304.0,26.0,101.0
2023,6,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",70.0,27.0,8.26,0.0,11.95,0.0,6.8,0.0,0.0,1169.0,596.0,0.0,353.0,0.0,220.0
2023,6,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",180.0,46.0,7.5,0.19,30.25,0.0,8.05,0.0,3.0,2514.0,315.0,14.0,1726.0,0.0,459.0
2023,6,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",30.0,11.0,3.0,0.0,6.5,0.5,1.0,0.0,2.0,308.0,50.0,0.0,133.0,9.0,116.0
2023,6,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",37.0,10.0,4.11,0.0,5.29,0.0,0.6,0.0,0.0,285.0,119.0,0.0,135.0,0.0,31.0
2023,6,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",96.0,22.0,7.25,0.0,4.43,0.0,10.32,0.0,0.0,952.0,385.0,0.0,134.0,0.0,433.0
2023,6,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",47.0,14.0,3.57,0.65,3.44,1.63,4.72,0.0,1.0,546.0,154.0,45.0,132.0,44.0,171.0
2023,6,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",74.0,19.0,3.34,0.0,1.67,0.0,13.99,0.0,0.0,900.0,267.0,0.0,42.0,0.0,591.0
2023,6,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",227.0,32.0,5.85,0.0,17.84,0.0,8.31,0.0,0.0,1015.0,279.0,0.0,440.0,0.0,296.0
2023,6,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",30.0,9.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,228.0,35.0,0.0,193.0,0.0,0.0
2023,6,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",37.0,8.0,2.83,0.0,5.17,0.0,0.0,0.0,0.0,277.0,180.0,0.0,97.0,0.0,0.0
2023,6,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",46.0,9.0,4.97,0.0,1.09,0.0,2.93,0.0,0.0,417.0,232.0,0.0,23.0,0.0,162.0
2023,6,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",142.0,28.0,6.49,0.0,7.31,0.0,14.2,0.0,0.0,1000.0,253.0,0.0,204.0,0.0,543.0
2023,6,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",316.0,118.0,22.53,3.0,61.84,0.89,29.74,0.0,2.0,5068.0,1417.0,236.0,2351.0,24.0,1040.0
2023,6,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",45.0,7.0,2.4,1.0,0.82,0.0,2.78,0.0,2.0,365.0,134.0,36.0,47.0,0.0,148.0
2023,6,AS,Alaska Airlines Inc.,PAE,"Everett, WA: Snohomish County",16.0,4.0,0.09,0.0,1.37,0.0,2.54,0.0,0.0,172.0,2.0,0.0,42.0,0.0,128.0
2023,6,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1321.0,294.0,69.36,6.51,84.6,2.93,130.6,2.0,2.0,14407.0,3866.0,501.0,2880.0,125.0,7035.0
2023,6,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",60.0,16.0,2.33,0.0,10.21,0.0,3.46,1.0,1.0,446.0,67.0,0.0,294.0,0.0,85.0
2023,6,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",317.0,70.0,24.01,0.0,19.45,0.0,26.54,0.0,0.0,3024.0,1162.0,0.0,516.0,0.0,1346.0
2023,6,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",46.0,21.0,7.31,0.0,6.21,0.0,7.48,0.0,0.0,754.0,215.0,0.0,186.0,0.0,353.0
2023,6,AS,Alaska Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",60.0,16.0,4.52,0.0,5.93,0.0,5.55,0.0,0.0,729.0,349.0,0.0,148.0,0.0,232.0
2023,6,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60.0,13.0,3.0,0.28,4.44,0.0,5.28,0.0,0.0,543.0,185.0,13.0,131.0,0.0,214.0
2023,6,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",28.0,8.0,2.93,0.38,1.97,0.0,2.72,0.0,0.0,424.0,144.0,13.0,58.0,0.0,209.0
2023,6,AS,Alaska Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",89.0,14.0,5.81,0.0,2.51,0.0,5.68,0.0,0.0,575.0,283.0,0.0,69.0,0.0,223.0
2023,6,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",46.0,17.0,2.41,0.0,12.47,0.31,1.81,0.0,0.0,456.0,98.0,0.0,304.0,8.0,46.0
2023,6,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",77.0,14.0,5.04,0.0,1.0,0.0,7.96,0.0,0.0,519.0,293.0,0.0,16.0,0.0,210.0
2023,6,AS,Alaska Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",9.0,1.0,0.35,0.0,0.65,0.0,0.0,0.0,0.0,23.0,8.0,0.0,15.0,0.0,0.0
2023,6,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",768.0,178.0,50.65,1.81,65.49,2.25,57.8,5.0,1.0,8936.0,2617.0,201.0,2781.0,159.0,3178.0
2023,6,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",46.0,15.0,4.58,0.0,1.62,0.0,8.8,0.0,0.0,628.0,282.0,0.0,41.0,0.0,305.0
2023,6,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",30.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,401.0,110.0,0.0,18.0,0.0,273.0
2023,6,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",35.0,3.0,0.37,2.0,0.63,0.0,0.0,1.0,0.0,128.0,7.0,109.0,12.0,0.0,0.0
2023,6,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",6935.0,1395.0,350.72,29.2,419.42,14.16,581.49,24.0,13.0,79157.0,25341.0,2342.0,15303.0,513.0,35658.0
2023,6,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1157.0,295.0,74.24,20.83,99.51,1.14,99.29,8.0,4.0,17353.0,5500.0,1507.0,4483.0,55.0,5808.0
2023,6,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",136.0,24.0,6.57,0.0,4.83,0.0,12.6,0.0,0.0,1116.0,271.0,0.0,141.0,0.0,704.0
2023,6,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",310.0,62.0,21.45,0.0,11.52,2.91,26.13,2.0,1.0,2703.0,924.0,0.0,379.0,111.0,1289.0
2023,6,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",92.0,22.0,11.37,0.0,4.85,1.0,4.78,0.0,0.0,1583.0,1132.0,0.0,205.0,18.0,228.0
2023,6,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",101.0,29.0,10.68,0.0,3.79,1.0,13.53,0.0,0.0,1275.0,554.0,0.0,99.0,31.0,591.0
2023,6,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",339.0,45.0,19.55,0.0,15.62,0.0,9.83,3.0,0.0,1599.0,828.0,0.0,376.0,0.0,395.0
2023,6,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",85.0,25.0,3.52,0.0,14.18,0.0,7.3,0.0,0.0,1016.0,253.0,0.0,442.0,0.0,321.0
2023,6,AS,Alaska Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",30.0,3.0,0.21,0.0,0.0,0.0,2.79,0.0,0.0,76.0,5.0,0.0,0.0,0.0,71.0
2023,6,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",60.0,21.0,10.14,0.0,5.7,0.0,5.15,0.0,1.0,1218.0,848.0,0.0,217.0,0.0,153.0
2023,6,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",30.0,7.0,0.0,1.0,3.64,0.0,2.36,0.0,0.0,246.0,0.0,43.0,80.0,0.0,123.0
2023,6,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60.0,13.0,2.02,0.0,1.08,0.0,9.9,0.0,0.0,581.0,67.0,0.0,44.0,0.0,470.0
2023,6,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60.0,7.0,2.14,0.0,1.36,0.0,3.51,0.0,0.0,230.0,46.0,0.0,30.0,0.0,154.0
2023,6,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30.0,9.0,5.59,0.0,1.11,0.0,2.3,2.0,0.0,690.0,373.0,0.0,66.0,0.0,251.0
2023,6,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",219.0,53.0,22.26,5.93,6.36,0.0,18.45,11.0,2.0,5360.0,1895.0,1153.0,593.0,0.0,1719.0
2023,6,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",49.0,28.0,11.6,5.71,3.74,0.0,6.95,2.0,0.0,2874.0,1153.0,655.0,224.0,0.0,842.0
2023,6,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",290.0,101.0,43.0,4.5,24.84,0.29,28.37,17.0,2.0,9584.0,4321.0,734.0,1216.0,14.0,3299.0
2023,6,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",81.0,30.0,16.63,2.33,6.77,0.0,4.26,0.0,0.0,2151.0,1112.0,268.0,299.0,0.0,472.0
2023,6,B6,JetBlue Airways,AVL,"Asheville, NC: Asheville Regional",16.0,4.0,2.19,0.0,0.6,0.0,1.21,0.0,0.0,356.0,153.0,0.0,124.0,0.0,79.0
2023,6,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",257.0,128.0,46.87,5.82,24.24,0.07,51.01,9.0,0.0,11974.0,4363.0,592.0,1320.0,15.0,5684.0
2023,6,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",186.0,76.0,32.43,5.19,22.67,0.99,14.71,10.0,3.0,7351.0,3772.0,696.0,1498.0,45.0,1340.0
2023,6,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3613.0,1251.0,338.34,18.48,396.1,2.34,495.75,86.0,11.0,121873.0,38684.0,3062.0,22632.0,141.0,57354.0
2023,6,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",120.0,59.0,28.56,3.08,12.23,0.0,15.13,6.0,3.0,4300.0,1799.0,317.0,591.0,0.0,1593.0
2023,6,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",59.0,18.0,9.9,0.93,2.46,0.0,4.71,4.0,0.0,1093.0,633.0,66.0,77.0,0.0,317.0
2023,6,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",258.0,72.0,28.42,7.11,8.24,0.0,28.24,10.0,1.0,7157.0,2865.0,1081.0,533.0,0.0,2678.0
2023,6,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",30.0,8.0,3.25,0.65,1.6,0.0,2.5,3.0,0.0,641.0,156.0,37.0,123.0,0.0,325.0
2023,6,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",61.0,17.0,6.81,0.82,4.96,0.74,3.66,0.0,1.0,1227.0,496.0,132.0,306.0,35.0,258.0
2023,6,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",16.0,2.0,0.15,0.0,0.07,0.0,1.78,0.0,0.0,241.0,25.0,0.0,11.0,0.0,205.0
2023,6,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",248.0,78.0,28.09,8.87,18.99,0.58,21.48,6.0,0.0,5950.0,1609.0,1437.0,936.0,11.0,1957.0
2023,6,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",88.0,30.0,14.01,0.84,3.88,1.0,10.27,1.0,0.0,3192.0,1597.0,152.0,355.0,25.0,1063.0
2023,6,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",56.0,14.0,8.93,0.0,2.76,0.0,2.32,2.0,0.0,597.0,260.0,0.0,101.0,0.0,236.0
2023,6,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",761.0,209.0,63.05,17.3,50.47,0.04,78.15,20.0,7.0,20020.0,5598.0,2537.0,3838.0,8.0,8039.0
2023,6,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",194.0,62.0,26.34,4.55,13.37,0.0,17.74,4.0,3.0,6215.0,2973.0,587.0,1179.0,0.0,1476.0
2023,6,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",30.0,11.0,7.16,0.0,2.91,0.0,0.93,0.0,1.0,701.0,233.0,0.0,281.0,0.0,187.0
2023,6,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",158.0,53.0,25.53,1.39,11.19,0.0,14.9,9.0,0.0,4193.0,1944.0,83.0,828.0,0.0,1338.0
2023,6,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",551.0,196.0,40.12,18.26,55.77,0.0,81.85,31.0,10.0,19865.0,3058.0,2658.0,4637.0,0.0,9512.0
2023,6,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1463.0,509.0,152.86,11.0,129.25,1.83,214.06,63.0,29.0,54198.0,17841.0,1724.0,9333.0,41.0,25259.0
2023,6,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",420.0,136.0,43.35,7.82,25.07,0.0,59.77,14.0,2.0,16958.0,6434.0,688.0,1721.0,0.0,8115.0
2023,6,B6,JetBlue Airways,HYA,"Hyannis, MA: Cape Cod Gateway",60.0,9.0,3.29,0.0,1.08,0.0,4.63,5.0,0.0,853.0,416.0,0.0,59.0,0.0,378.0
2023,6,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",86.0,22.0,9.78,0.68,5.39,0.0,6.15,0.0,1.0,1148.0,536.0,26.0,279.0,0.0,307.0
2023,6,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",230.0,74.0,31.21,6.55,12.94,0.78,22.53,12.0,3.0,8032.0,3844.0,714.0,659.0,14.0,2801.0
2023,6,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3532.0,1305.0,360.34,38.69,368.93,4.75,532.3,181.0,12.0,139703.0,40628.0,5297.0,30069.0,229.0,63480.0
2023,6,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",294.0,89.0,44.39,4.67,19.43,0.0,20.51,10.0,0.0,6713.0,3523.0,617.0,876.0,0.0,1697.0
2023,6,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",1060.0,337.0,111.44,16.49,106.65,1.77,100.65,20.0,0.0,29030.0,10128.0,1566.0,6171.0,121.0,11044.0
2023,6,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",1341.0,438.0,110.9,31.48,179.32,1.04,115.25,70.0,24.0,44504.0,14551.0,3297.0,14110.0,25.0,12521.0
2023,6,B6,JetBlue Airways,MCI,"Kansas City, MO: Kansas City International",60.0,9.0,1.77,1.6,4.35,0.0,1.29,0.0,0.0,1047.0,96.0,445.0,308.0,0.0,198.0
2023,6,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1495.0,577.0,186.36,15.14,146.76,1.76,226.99,56.0,29.0,54934.0,19013.0,2567.0,9875.0,58.0,23421.0
2023,6,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",213.0,69.0,27.73,1.76,24.07,1.0,14.45,4.0,8.0,6503.0,3197.0,83.0,1844.0,15.0,1364.0
2023,6,B6,JetBlue Airways,MKE,"Milwaukee, WI: General Mitchell International",60.0,12.0,4.73,0.34,3.28,0.0,3.65,1.0,0.0,823.0,229.0,31.0,255.0,0.0,308.0
2023,6,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",44.0,9.0,5.69,0.62,1.3,0.0,1.39,0.0,1.0,685.0,497.0,23.0,33.0,0.0,132.0
2023,6,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",160.0,51.0,23.06,0.96,15.72,0.0,11.26,6.0,1.0,3577.0,1855.0,43.0,623.0,0.0,1056.0
2023,6,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",147.0,38.0,15.94,1.0,8.39,0.0,12.68,6.0,1.0,2931.0,966.0,96.0,711.0,0.0,1158.0
2023,6,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",30.0,15.0,7.21,0.28,2.49,0.0,5.01,0.0,1.0,1342.0,721.0,44.0,118.0,0.0,459.0
2023,6,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",65.0,9.0,2.01,0.0,0.86,0.0,6.13,1.0,0.0,564.0,157.0,0.0,25.0,0.0,382.0
2023,6,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",73.0,19.0,7.37,2.16,3.0,0.0,6.47,2.0,0.0,2032.0,1000.0,175.0,236.0,0.0,621.0
2023,6,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",512.0,180.0,60.5,6.16,60.92,0.0,52.41,12.0,5.0,18161.0,6864.0,699.0,3312.0,0.0,7286.0
2023,6,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",60.0,11.0,5.55,0.32,1.55,0.0,3.59,2.0,0.0,882.0,366.0,40.0,94.0,0.0,382.0
2023,6,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",74.0,16.0,5.38,0.05,2.53,0.0,8.04,1.0,0.0,1482.0,353.0,10.0,298.0,0.0,821.0
2023,6,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",60.0,22.0,8.67,1.7,5.05,0.0,6.58,3.0,0.0,1730.0,595.0,251.0,341.0,0.0,543.0
2023,6,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",80.0,30.0,15.66,1.61,1.22,0.57,10.94,1.0,0.0,2844.0,1031.0,284.0,289.0,38.0,1202.0
2023,6,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",60.0,41.0,19.74,0.19,4.11,0.0,16.96,2.0,0.0,3838.0,1684.0,13.0,195.0,0.0,1946.0
2023,6,B6,JetBlue Airways,PVD,"Providence, RI: Rhode Island Tf Green International",119.0,45.0,12.05,6.43,9.42,0.21,16.89,1.0,2.0,4527.0,1224.0,767.0,730.0,47.0,1759.0
2023,6,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",100.0,23.0,11.99,0.22,3.04,0.0,7.74,7.0,0.0,1571.0,802.0,7.0,178.0,0.0,584.0
2023,6,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",225.0,86.0,38.3,3.73,10.74,0.5,32.73,7.0,0.0,8070.0,2954.0,438.0,946.0,15.0,3717.0
2023,6,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",155.0,54.0,20.27,5.93,8.45,0.0,19.35,6.0,1.0,4938.0,1599.0,468.0,408.0,0.0,2463.0
2023,6,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",46.0,13.0,5.84,0.5,1.75,0.0,4.91,2.0,0.0,1341.0,482.0,60.0,77.0,0.0,722.0
2023,6,B6,JetBlue Airways,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",91.0,29.0,13.94,1.81,4.23,0.0,9.02,6.0,0.0,4022.0,1921.0,427.0,340.0,0.0,1334.0
2023,6,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",277.0,92.0,34.42,3.34,23.02,0.0,31.22,7.0,0.0,9732.0,4405.0,342.0,1134.0,0.0,3851.0
2023,6,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",162.0,51.0,17.05,9.38,11.73,0.0,12.84,3.0,0.0,3932.0,994.0,942.0,631.0,0.0,1365.0
2023,6,B6,JetBlue Airways,SAT,"San Antonio, TX: San Antonio International",60.0,14.0,6.99,0.0,3.28,0.0,3.73,0.0,0.0,827.0,362.0,0.0,127.0,0.0,338.0
2023,6,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",134.0,40.0,12.18,2.41,11.48,0.0,13.93,3.0,0.0,3117.0,709.0,371.0,704.0,0.0,1333.0
2023,6,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",150.0,33.0,17.22,1.15,8.92,0.0,5.72,0.0,0.0,3327.0,1623.0,121.0,928.0,0.0,655.0
2023,6,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",446.0,126.0,54.77,5.16,26.84,0.19,39.03,5.0,1.0,10992.0,5243.0,676.0,1894.0,18.0,3161.0
2023,6,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",60.0,22.0,10.11,1.88,4.53,0.0,5.49,2.0,1.0,2311.0,907.0,332.0,609.0,0.0,463.0
2023,6,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",812.0,451.0,192.87,20.63,98.69,0.43,138.38,19.0,0.0,39692.0,15978.0,2288.0,4828.0,26.0,16572.0
2023,6,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",203.0,69.0,29.78,3.07,14.08,0.38,21.7,6.0,0.0,6554.0,2474.0,405.0,1148.0,27.0,2500.0
2023,6,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",60.0,27.0,14.87,0.0,4.18,0.0,7.94,2.0,0.0,2625.0,1427.0,0.0,471.0,0.0,727.0
2023,6,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",40.0,11.0,5.09,1.63,2.74,0.0,1.54,0.0,0.0,668.0,349.0,106.0,109.0,0.0,104.0
2023,6,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",34.0,19.0,10.74,0.0,2.93,0.0,5.33,0.0,0.0,1292.0,564.0,0.0,111.0,0.0,617.0
2023,6,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",95.0,35.0,16.47,2.04,5.33,0.0,11.16,3.0,0.0,3891.0,2226.0,147.0,231.0,0.0,1287.0
2023,6,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",476.0,196.0,74.92,2.81,42.78,0.0,75.49,13.0,1.0,18502.0,7220.0,604.0,2034.0,0.0,8644.0
2023,6,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",138.0,21.0,11.03,0.0,4.81,0.0,5.16,3.0,0.0,995.0,503.0,0.0,231.0,0.0,261.0
2023,6,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",113.0,49.0,27.34,3.08,5.69,0.0,12.89,4.0,0.0,3101.0,2134.0,132.0,229.0,0.0,606.0
2023,6,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",310.0,54.0,32.28,2.46,8.15,1.0,10.12,0.0,0.0,2531.0,1610.0,83.0,300.0,102.0,436.0
2023,6,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19213.0,3983.0,1205.19,160.84,850.29,4.74,1761.94,215.0,50.0,324572.0,140205.0,18299.0,46454.0,249.0,119365.0
2023,6,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",30.0,6.0,3.2,0.0,1.0,0.0,1.8,0.0,0.0,243.0,149.0,0.0,21.0,0.0,73.0
2023,6,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",893.0,215.0,92.77,6.32,52.1,0.0,63.81,8.0,4.0,15235.0,7987.0,282.0,2243.0,0.0,4723.0
2023,6,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",189.0,40.0,16.21,2.05,12.91,0.0,8.82,2.0,0.0,1859.0,770.0,308.0,364.0,0.0,417.0
2023,6,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",362.0,75.0,45.8,1.76,11.74,0.0,15.69,3.0,0.0,5035.0,2904.0,60.0,413.0,0.0,1658.0
